user_id,month,calls_made_per_month,total_minutes,messages_sent,data_volume_mb,total_mb,total_gb
1189,12,40.0,332.0,37.0,20546.39,20546.39,21.0
1190,12,28.0,180.0,3.0,14191.43,14191.43,14.0
1191,5,68.0,417.0,15.0,10402.98,10402.98,11.0
1191,6,64.0,401.0,15.0,16433.76,16433.76,17.0
1191,7,67.0,365.0,12.0,17896.02,17896.02,18.0
1191,8,68.0,369.0,14.0,14178.78,14178.78,14.0
1191,9,68.0,411.0,13.0,18327.87,18327.87,18.0
1191,10,76.0,525.0,15.0,14457.26,14457.26,15.0
1191,11,56.0,387.0,10.0,14541.98,14541.98,15.0
1191,12,85.0,576.0,10.0,11702.26,11702.26,12.0
1192,10,69.0,403.0,25.0,8520.78,8520.78,9.0
1192,11,84.0,530.0,34.0,7677.51,7677.51,8.0
1192,12,87.0,568.0,25.0,7795.42,7795.42,8.0
1193,7,29.0,170.0,51.0,14158.63,14158.63,14.0
1193,8,32.0,216.0,73.0,19486.58,19486.58,20.0
1193,9,26.0,178.0,58.0,15605.29,15605.29,16.0
1193,10,34.0,246.0,55.0,19958.99,19958.99,20.0
1193,11,23.0,122.0,57.0,18789.59,18789.59,19.0
1193,12,42.0,252.0,64.0,16628.78,16628.78,17.0
1194,8,,,10.0,5704.93,5704.93,6.0
1194,9,,,76.0,37298.02,37298.02,37.0
1194,10,,,88.0,31538.39,31538.39,31.0
1194,11,,,62.0,42866.1,42866.1,42.0
1194,12,,,56.0,31088.49,31088.49,31.0
1195,9,23.0,132.0,25.0,4214.45,4214.45,5.0
1195,10,92.0,636.0,119.0,13622.560000000001,13622.560000000001,14.0
1195,11,90.0,561.0,121.0,18079.31,18079.31,18.0
1195,12,91.0,666.0,123.0,11567.68,11567.68,12.0
1196,1,42.0,266.0,23.0,8908.61,8908.61,9.0
1196,2,78.0,477.0,23.0,20085.2,20085.2,20.0
1196,3,92.0,557.0,26.0,30960.95,30960.95,31.0
1196,4,73.0,452.0,30.0,23851.24,23851.24,24.0
1196,5,66.0,400.0,30.0,23429.34,23429.34,23.0
1196,6,89.0,603.0,34.0,24669.37,24669.37,25.0
1196,7,80.0,515.0,28.0,19610.06,19610.06,20.0
1196,8,91.0,553.0,27.0,30549.1,30549.1,30.0
1196,9,72.0,516.0,29.0,20113.6,20113.6,20.0
1196,10,77.0,476.0,36.0,25503.59,25503.59,25.0
1196,11,76.0,535.0,31.0,18562.12,18562.12,19.0
1196,12,96.0,680.0,24.0,19500.88,19500.88,20.0
1197,11,88.0,554.0,11.0,11032.6,11032.6,11.0
1197,12,110.0,722.0,11.0,17460.25,17460.25,18.0
1198,9,51.0,396.0,7.0,13162.26,13162.26,13.0
1198,10,59.0,333.0,11.0,23836.6,23836.6,24.0
1198,11,54.0,413.0,6.0,14361.58,14361.58,15.0
1198,12,52.0,265.0,12.0,11152.91,11152.91,11.0
1199,8,65.0,370.0,80.0,13361.35,13361.35,14.0
1199,9,66.0,390.0,71.0,15687.529999999999,15687.529999999999,16.0
1199,10,80.0,490.0,72.0,21387.15,21387.15,21.0
1199,11,74.0,568.0,61.0,24390.34,24390.34,24.0
1199,12,59.0,401.0,67.0,12496.09,12496.09,13.0
1200,11,7.0,36.0,4.0,4134.23,4134.23,5.0
1200,12,79.0,550.0,33.0,15437.14,15437.14,16.0
1201,6,42.0,241.0,7.0,23907.01,23907.01,24.0
1201,7,75.0,474.0,4.0,26928.31,26928.31,27.0
1201,8,81.0,581.0,6.0,35507.1,35507.1,35.0
1201,9,57.0,380.0,4.0,25052.37,25052.37,25.0
1201,10,71.0,443.0,8.0,28905.71,28905.71,29.0
1201,11,65.0,422.0,8.0,38611.72,38611.72,38.0
1201,12,60.0,354.0,10.0,26731.81,26731.81,27.0
1202,10,83.0,534.0,,13910.89,13910.89,14.0
1202,11,84.0,472.0,,11703.23,11703.23,12.0
1202,12,89.0,550.0,,9540.119999999999,9540.119999999999,10.0
1203,3,6.0,36.0,3.0,1248.0299999999997,1248.0299999999997,2.0
1203,4,73.0,531.0,53.0,18087.22,18087.22,18.0
1203,5,75.0,545.0,63.0,13325.49,13325.49,14.0
1203,6,62.0,434.0,34.0,13544.970000000001,13544.970000000001,14.0
1203,7,63.0,399.0,58.0,11843.8,11843.8,12.0
1203,8,64.0,367.0,43.0,20411.79,20411.79,20.0
1203,9,65.0,516.0,52.0,17902.06,17902.06,18.0
1203,10,89.0,624.0,51.0,16925.53,16925.53,17.0
1203,11,64.0,365.0,47.0,9254.369999999999,9254.369999999999,10.0
1203,12,69.0,449.0,46.0,12451.92,12451.92,13.0
1204,11,,,42.0,21346.95,21346.95,21.0
1204,12,,,78.0,36730.05,36730.05,36.0
1205,11,30.0,219.0,41.0,10826.99,10826.99,11.0
1205,12,54.0,419.0,65.0,19328.02,19328.02,19.0
1206,7,44.0,313.0,22.0,19010.72,19010.72,19.0
1206,8,40.0,302.0,25.0,29653.53,29653.53,29.0
1206,9,66.0,399.0,35.0,26898.43,26898.43,27.0
1206,10,30.0,182.0,16.0,26495.94,26495.94,26.0
1206,11,41.0,292.0,28.0,22740.44,22740.44,23.0
1206,12,47.0,327.0,33.0,27945.75,27945.75,28.0
1207,12,27.0,166.0,9.0,8278.51,8278.51,9.0
1208,12,66.0,478.0,,16154.29,16154.29,16.0
1209,8,10.0,75.0,4.0,749.62,749.62,1.0
1209,9,105.0,674.0,31.0,30720.59,30720.59,31.0
1209,10,112.0,723.0,29.0,17652.68,17652.68,18.0
1209,11,101.0,670.0,35.0,14805.02,14805.02,15.0
1209,12,111.0,625.0,26.0,22555.63,22555.63,23.0
1210,6,67.0,481.0,,14634.84,14634.84,15.0
1210,7,89.0,519.0,,15052.27,15052.27,15.0
1210,8,74.0,509.0,,11819.25,11819.25,12.0
1210,9,38.0,254.0,,7386.74,7386.74,8.0
1211,7,25.0,160.0,41.0,15068.78,15068.78,15.0
1211,8,42.0,344.0,64.0,24060.66,24060.66,24.0
1211,9,41.0,302.0,50.0,17759.72,17759.72,18.0
1211,10,38.0,238.0,62.0,20794.65,20794.65,21.0
1211,11,52.0,289.0,55.0,27256.47,27256.47,27.0
1211,12,36.0,241.0,46.0,25533.58,25533.58,25.0
1212,7,2.0,16.0,3.0,2095.61,2095.61,3.0
1212,8,46.0,268.0,33.0,11505.04,11505.04,12.0
1212,9,40.0,219.0,32.0,13628.03,13628.03,14.0
1212,10,47.0,382.0,34.0,12504.31,12504.31,13.0
1212,11,39.0,285.0,31.0,14141.34,14141.34,14.0
1212,12,40.0,244.0,35.0,13122.77,13122.77,13.0
1213,11,10.0,44.0,11.0,1938.76,1938.76,2.0
1213,12,82.0,519.0,85.0,18028.98,18028.98,18.0
1214,1,5.0,17.0,2.0,1315.35,1315.35,2.0
1214,2,63.0,388.0,15.0,21598.95,21598.95,22.0
1214,3,54.0,387.0,15.0,22013.18,22013.18,22.0
1214,4,61.0,429.0,13.0,15766.26,15766.26,16.0
1214,5,68.0,379.0,13.0,16490.95,16490.95,17.0
1214,6,61.0,416.0,13.0,21099.9,21099.9,21.0
1214,7,62.0,435.0,24.0,16438.420000000002,16438.420000000002,17.0
1214,8,64.0,414.0,20.0,18177.17,18177.17,18.0
1214,9,58.0,310.0,15.0,18749.35,18749.35,19.0
1214,10,68.0,470.0,16.0,21638.58,21638.58,22.0
1214,11,61.0,416.0,12.0,18392.45,18392.45,18.0
1214,12,59.0,355.0,22.0,16239.92,16239.92,16.0
1215,9,53.0,275.0,54.0,18935.89,18935.89,19.0
1215,10,123.0,820.0,96.0,30940.87,30940.87,31.0
1215,11,95.0,643.0,92.0,35029.93,35029.93,35.0
1215,12,129.0,1082.0,98.0,34298.28,34298.28,34.0
1216,9,15.0,92.0,,4938.33,4938.33,5.0
1216,10,47.0,232.0,,14123.24,14123.24,14.0
1216,11,53.0,380.0,,13588.44,13588.44,14.0
1216,12,49.0,350.0,,15687.82,15687.82,16.0
1217,10,75.0,479.0,,21224.93,21224.93,21.0
1217,11,94.0,599.0,,22923.77,22923.77,23.0
1217,12,83.0,531.0,,18019.31,18019.31,18.0
1218,12,42.0,287.0,32.0,13594.75,13594.75,14.0
1219,11,87.0,561.0,18.0,8200.7,8200.7,9.0
1219,12,97.0,645.0,24.0,27069.02,27069.02,27.0
1220,4,21.0,111.0,18.0,5256.57,5256.57,6.0
1220,5,96.0,640.0,32.0,18107.170000000002,18107.170000000002,18.0
1220,6,80.0,449.0,27.0,12183.66,12183.66,12.0
1220,7,86.0,585.0,41.0,20059.75,20059.75,20.0
1220,8,66.0,533.0,33.0,24289.51,24289.51,24.0
1220,9,72.0,511.0,34.0,20620.12,20620.12,21.0
1220,10,91.0,580.0,35.0,19456.48,19456.48,20.0
1220,11,76.0,450.0,25.0,12919.69,12919.69,13.0
1220,12,88.0,514.0,31.0,18578.62,18578.62,19.0
1221,12,20.0,102.0,11.0,7904.0,7904.0,8.0
1222,6,2.0,12.0,2.0,,,
1222,7,90.0,648.0,23.0,24258.6,24258.6,24.0
1222,8,78.0,489.0,20.0,17845.63,17845.63,18.0
1222,9,67.0,522.0,18.0,16716.01,16716.01,17.0
1222,10,83.0,621.0,27.0,19515.59,19515.59,20.0
1222,11,83.0,571.0,12.0,17755.92,17755.92,18.0
1222,12,94.0,583.0,24.0,15123.43,15123.43,15.0
1223,7,81.0,575.0,23.0,23686.02,23686.02,24.0
1223,8,101.0,675.0,22.0,20398.48,20398.48,20.0
1223,9,87.0,594.0,27.0,20408.31,20408.31,20.0
1223,10,109.0,634.0,24.0,21161.28,21161.28,21.0
1223,11,82.0,515.0,27.0,23637.32,23637.32,24.0
1223,12,89.0,500.0,31.0,24924.04,24924.04,25.0
1224,6,,,5.0,2966.21,2966.21,3.0
1224,7,35.0,247.0,59.0,21810.79,21810.79,22.0
1224,8,43.0,274.0,62.0,21674.27,21674.27,22.0
1224,9,36.0,169.0,61.0,17173.14,17173.14,17.0
1224,10,23.0,135.0,43.0,17909.54,17909.54,18.0
1225,12,65.0,457.0,,14304.55,14304.55,14.0
1226,7,65.0,401.0,,14650.06,14650.06,15.0
1226,8,72.0,389.0,,14102.36,14102.36,14.0
1226,9,75.0,506.0,,22213.05,22213.05,22.0
1226,10,71.0,431.0,,17487.170000000002,17487.170000000002,18.0
1226,11,63.0,400.0,,18980.1,18980.1,19.0
1226,12,74.0,535.0,,17046.68,17046.68,17.0
1227,12,55.0,333.0,27.0,18651.59,18651.59,19.0
1228,10,24.0,171.0,3.0,8786.14,8786.14,9.0
1228,11,73.0,441.0,3.0,13225.32,13225.32,13.0
1228,12,27.0,150.0,,8615.64,8615.64,9.0
1229,12,16.0,98.0,125.0,20551.61,20551.61,21.0
1230,12,70.0,421.0,126.0,21637.87,21637.87,22.0
1231,6,57.0,371.0,2.0,15342.76,15342.76,15.0
1231,7,77.0,492.0,1.0,14764.46,14764.46,15.0
1231,8,68.0,414.0,7.0,16874.25,16874.25,17.0
1231,9,70.0,531.0,2.0,19411.23,19411.23,19.0
1231,10,74.0,491.0,3.0,16946.96,16946.96,17.0
1231,11,73.0,463.0,3.0,16410.25,16410.25,17.0
1231,12,78.0,538.0,3.0,17326.59,17326.59,17.0
1232,4,62.0,349.0,,9727.59,9727.59,10.0
1232,5,91.0,578.0,2.0,15035.58,15035.58,15.0
1232,6,70.0,459.0,3.0,15664.87,15664.87,16.0
1232,7,72.0,532.0,2.0,15422.94,15422.94,16.0
1232,8,79.0,584.0,,15929.76,15929.76,16.0
1232,9,69.0,471.0,4.0,22794.48,22794.48,23.0
1232,10,83.0,482.0,4.0,15508.529999999999,15508.529999999999,16.0
1232,11,89.0,622.0,1.0,17510.36,17510.36,18.0
1232,12,92.0,599.0,3.0,17936.99,17936.99,18.0
1233,10,24.0,125.0,,8920.32,8920.32,9.0
1233,11,35.0,236.0,,22779.82,22779.82,23.0
1233,12,46.0,334.0,,18768.07,18768.07,19.0
1234,12,75.0,456.0,53.0,9299.3,9299.3,10.0
1235,11,51.0,311.0,33.0,13245.86,13245.86,13.0
1235,12,20.0,131.0,28.0,7245.31,7245.31,8.0
1236,4,49.0,245.0,28.0,15603.83,15603.83,16.0
1236,5,58.0,342.0,35.0,14906.16,14906.16,15.0
1236,6,67.0,392.0,32.0,18925.44,18925.44,19.0
1236,7,78.0,490.0,20.0,13604.83,13604.83,14.0
1236,8,65.0,403.0,36.0,17954.65,17954.65,18.0
1236,9,79.0,580.0,23.0,17586.99,17586.99,18.0
1236,10,86.0,534.0,17.0,15205.5,15205.5,15.0
1236,11,89.0,637.0,24.0,17141.73,17141.73,17.0
1236,12,81.0,554.0,29.0,19703.65,19703.65,20.0
1237,9,97.0,595.0,30.0,13358.56,13358.56,14.0
1237,10,105.0,672.0,36.0,11199.210000000001,11199.210000000001,11.0
1237,11,89.0,695.0,33.0,7367.0,7367.0,8.0
1237,12,105.0,694.0,41.0,15369.49,15369.49,16.0
1238,11,52.0,382.0,,22351.4,22351.4,22.0
1238,12,76.0,479.0,,22777.73,22777.73,23.0
1239,10,63.0,359.0,,13808.210000000001,13808.210000000001,14.0
1239,11,80.0,534.0,,13955.03,13955.03,14.0
1239,12,82.0,594.0,,17206.28,17206.28,17.0
1240,6,36.0,174.0,3.0,8454.95,8454.95,9.0
1240,7,164.0,1094.0,9.0,34750.43,34750.43,34.0
1240,8,161.0,1025.0,15.0,49950.58,49950.58,49.0
1240,9,180.0,1098.0,12.0,30851.55,30851.55,31.0
1240,10,162.0,1111.0,9.0,42128.840000000004,42128.840000000004,42.0
1240,11,155.0,935.0,11.0,33644.72,33644.72,33.0
1240,12,164.0,1036.0,18.0,41729.17,41729.17,41.0
1241,9,72.0,449.0,20.0,9184.64,9184.64,9.0
1241,10,106.0,670.0,41.0,10170.63,10170.63,10.0
1241,11,82.0,557.0,26.0,6419.27,6419.27,7.0
1241,12,80.0,543.0,45.0,14071.01,14071.01,14.0
1242,10,39.0,234.0,66.0,10893.72,10893.72,11.0
1242,11,38.0,242.0,62.0,14706.14,14706.14,15.0
1242,12,31.0,209.0,64.0,9810.87,9810.87,10.0
1243,10,16.0,61.0,8.0,12057.33,12057.33,12.0
1243,11,63.0,456.0,16.0,22394.04,22394.04,22.0
1243,12,50.0,376.0,24.0,28824.21,28824.21,29.0
1244,11,17.0,142.0,33.0,20203.12,20203.12,20.0
1244,12,19.0,139.0,41.0,19531.16,19531.16,20.0
1245,7,10.0,59.0,4.0,2530.84,2530.84,3.0
1245,8,36.0,232.0,7.0,9636.65,9636.65,10.0
1245,9,39.0,306.0,9.0,6875.84,6875.84,7.0
1245,10,40.0,307.0,10.0,9238.86,9238.86,10.0
1245,11,29.0,170.0,15.0,12283.49,12283.49,12.0
1245,12,50.0,340.0,9.0,4821.57,4821.57,5.0
1246,2,84.0,560.0,26.0,20092.89,20092.89,20.0
1246,3,102.0,575.0,21.0,31093.21,31093.21,31.0
1246,4,104.0,644.0,19.0,26662.62,26662.62,27.0
1246,5,87.0,587.0,19.0,19820.760000000002,19820.760000000002,20.0
1246,6,73.0,443.0,14.0,17066.01,17066.01,17.0
1246,7,100.0,798.0,18.0,17422.16,17422.16,18.0
1246,8,96.0,634.0,15.0,18177.28,18177.28,18.0
1246,9,40.0,294.0,8.0,7999.389999999999,7999.389999999999,8.0
1247,7,26.0,176.0,29.0,5598.34,5598.34,6.0
1247,8,70.0,393.0,119.0,15364.48,15364.48,16.0
1247,9,95.0,574.0,109.0,20909.73,20909.73,21.0
1247,10,81.0,494.0,110.0,14394.15,14394.15,15.0
1247,11,79.0,537.0,121.0,17459.46,17459.46,18.0
1247,12,75.0,449.0,112.0,26551.09,26551.09,26.0
1248,11,12.0,91.0,10.0,1869.23,1869.23,2.0
1248,12,150.0,891.0,102.0,17330.7,17330.7,17.0
1249,5,48.0,310.0,19.0,9452.18,9452.18,10.0
1249,6,81.0,468.0,32.0,16483.84,16483.84,17.0
1249,7,121.0,773.0,26.0,14209.539999999999,14209.539999999999,14.0
1249,8,96.0,506.0,39.0,18809.16,18809.16,19.0
1249,9,83.0,485.0,47.0,17041.18,17041.18,17.0
1249,10,86.0,519.0,36.0,11660.19,11660.19,12.0
1250,10,73.0,494.0,53.0,8511.32,8511.32,9.0
1250,11,77.0,545.0,69.0,11680.55,11680.55,12.0
1250,12,69.0,347.0,79.0,8733.2,8733.2,9.0
1251,3,28.0,228.0,20.0,13867.94,13867.94,14.0
1251,4,63.0,448.0,33.0,22601.96,22601.96,23.0
1251,5,70.0,522.0,39.0,21218.65,21218.65,21.0
1251,6,78.0,448.0,33.0,29479.36,29479.36,29.0
1251,7,88.0,537.0,39.0,22913.54,22913.54,23.0
1251,8,83.0,574.0,20.0,34474.37,34474.37,34.0
1251,9,74.0,494.0,29.0,21295.69,21295.69,21.0
1251,10,87.0,589.0,33.0,28883.57,28883.57,29.0
1251,11,77.0,500.0,29.0,18230.67,18230.67,18.0
1251,12,82.0,542.0,35.0,20720.46,20720.46,21.0
1252,6,46.0,253.0,13.0,8275.41,8275.41,9.0
1252,7,71.0,417.0,39.0,14321.31,14321.31,14.0
1252,8,55.0,342.0,26.0,12872.529999999999,12872.529999999999,13.0
1252,9,59.0,401.0,28.0,15538.58,15538.58,16.0
1252,10,64.0,438.0,37.0,16963.29,16963.29,17.0
1252,11,74.0,406.0,30.0,13417.19,13417.19,14.0
1252,12,66.0,445.0,35.0,12730.13,12730.13,13.0
1253,9,13.0,92.0,26.0,12656.35,12656.35,13.0
1253,10,21.0,139.0,22.0,17512.91,17512.91,18.0
1253,11,17.0,121.0,25.0,13641.06,13641.06,14.0
1253,12,21.0,128.0,19.0,15608.62,15608.62,16.0
1254,8,79.0,504.0,106.0,20908.48,20908.48,21.0
1254,9,59.0,401.0,112.0,17574.1,17574.1,18.0
1254,10,68.0,492.0,106.0,21385.739999999998,21385.739999999998,21.0
1254,11,68.0,523.0,91.0,20514.22,20514.22,21.0
1254,12,59.0,399.0,110.0,16751.52,16751.52,17.0
1255,8,86.0,574.0,54.0,11136.87,11136.87,11.0
1255,9,74.0,435.0,47.0,10052.62,10052.62,10.0
1255,10,80.0,456.0,57.0,10453.05,10453.05,11.0
1255,11,79.0,597.0,49.0,7635.97,7635.97,8.0
1255,12,102.0,664.0,60.0,9462.2,9462.2,10.0
1256,9,49.0,308.0,17.0,11870.53,11870.53,12.0
1256,10,80.0,495.0,20.0,10774.25,10774.25,11.0
1256,11,85.0,556.0,27.0,21209.66,21209.66,21.0
1256,12,66.0,494.0,33.0,10866.38,10866.38,11.0
1257,4,22.0,154.0,4.0,3703.5,3703.5,4.0
1257,5,96.0,690.0,35.0,15842.46,15842.46,16.0
1257,6,80.0,555.0,32.0,14845.76,14845.76,15.0
1257,7,81.0,476.0,37.0,13555.5,13555.5,14.0
1257,8,77.0,465.0,34.0,12760.7,12760.7,13.0
1257,9,66.0,543.0,34.0,5069.39,5069.39,5.0
1257,10,87.0,561.0,30.0,15201.25,15201.25,15.0
1257,11,99.0,682.0,25.0,20401.55,20401.55,20.0
1257,12,85.0,592.0,39.0,16263.460000000001,16263.460000000001,16.0
1258,7,7.0,27.0,31.0,15041.36,15041.36,15.0
1258,8,6.0,30.0,45.0,19853.09,19853.09,20.0
1258,9,7.0,39.0,49.0,19041.96,19041.96,19.0
1258,10,12.0,107.0,55.0,18282.69,18282.69,18.0
1258,11,7.0,31.0,48.0,21419.19,21419.19,21.0
1258,12,16.0,120.0,49.0,24029.0,24029.0,24.0
1259,3,14.0,151.0,17.0,1280.9,1280.9,2.0
1259,4,13.0,84.0,27.0,3519.44,3519.44,4.0
1259,5,23.0,166.0,29.0,3339.33,3339.33,4.0
1259,6,19.0,114.0,32.0,1342.4499999999998,1342.4499999999998,2.0
1259,7,24.0,180.0,17.0,2114.01,2114.01,3.0
1259,8,24.0,184.0,36.0,2520.61,2520.61,3.0
1259,9,18.0,135.0,34.0,3282.23,3282.23,4.0
1259,10,15.0,84.0,41.0,1953.3,1953.3,2.0
1259,11,14.0,98.0,32.0,3239.7,3239.7,4.0
1259,12,24.0,172.0,36.0,1078.27,1078.27,2.0
1260,12,60.0,459.0,80.0,19766.78,19766.78,20.0
1261,2,14.0,57.0,11.0,7045.44,7045.44,7.0
1261,3,49.0,282.0,54.0,17755.59,17755.59,18.0
1261,4,71.0,463.0,37.0,21853.35,21853.35,22.0
1261,5,68.0,494.0,49.0,21436.7,21436.7,21.0
1261,6,61.0,405.0,52.0,13083.77,13083.77,13.0
1261,7,76.0,471.0,49.0,25447.5,25447.5,25.0
1261,8,67.0,440.0,49.0,17556.64,17556.64,18.0
1261,9,80.0,578.0,49.0,16958.98,16958.98,17.0
1261,10,85.0,556.0,57.0,17573.63,17573.63,18.0
1261,11,73.0,518.0,46.0,15404.34,15404.34,16.0
1261,12,76.0,531.0,50.0,17214.93,17214.93,17.0
1262,12,40.0,273.0,57.0,16014.199999999999,16014.199999999999,16.0
1263,3,51.0,301.0,1.0,10646.58,10646.58,11.0
1263,4,80.0,590.0,2.0,12264.9,12264.9,12.0
1263,5,84.0,522.0,5.0,13953.25,13953.25,14.0
1263,6,81.0,667.0,6.0,15688.52,15688.52,16.0
1263,7,67.0,441.0,2.0,19026.98,19026.98,19.0
1263,8,80.0,567.0,4.0,16681.65,16681.65,17.0
1263,9,72.0,508.0,4.0,20920.94,20920.94,21.0
1263,10,65.0,469.0,4.0,13361.74,13361.74,14.0
1263,11,77.0,544.0,1.0,18485.98,18485.98,19.0
1263,12,93.0,530.0,1.0,20578.03,20578.03,21.0
1264,5,43.0,307.0,60.0,16145.31,16145.31,16.0
1264,6,58.0,401.0,63.0,15214.44,15214.44,15.0
1264,7,43.0,282.0,53.0,13603.5,13603.5,14.0
1264,8,45.0,263.0,55.0,13170.78,13170.78,13.0
1264,9,56.0,350.0,57.0,14462.380000000001,14462.380000000001,15.0
1264,10,47.0,297.0,72.0,20523.0,20523.0,21.0
1264,11,62.0,391.0,65.0,17529.26,17529.26,18.0
1264,12,61.0,332.0,75.0,14114.6,14114.6,14.0
1265,11,9.0,91.0,,4181.99,4181.99,5.0
1265,12,40.0,194.0,,28051.14,28051.14,28.0
1266,12,48.0,300.0,24.0,11630.05,11630.05,12.0
1267,11,13.0,131.0,13.0,1468.13,1468.13,2.0
1267,12,205.0,1393.0,125.0,37544.159999999996,37544.159999999996,37.0
1268,3,48.0,284.0,10.0,19992.19,19992.19,20.0
1268,4,80.0,570.0,28.0,25989.16,25989.16,26.0
1268,5,75.0,515.0,37.0,36672.29,36672.29,36.0
1268,6,69.0,452.0,33.0,37102.77,37102.77,37.0
1268,7,68.0,475.0,35.0,38929.09,38929.09,39.0
1268,8,61.0,457.0,35.0,33834.58,33834.58,34.0
1268,9,74.0,431.0,42.0,24709.07,24709.07,25.0
1268,10,72.0,424.0,33.0,34350.54,34350.54,34.0
1268,11,81.0,609.0,24.0,29182.61,29182.61,29.0
1268,12,62.0,451.0,23.0,31756.34,31756.34,32.0
1270,9,30.0,190.0,13.0,12029.43,12029.43,12.0
1270,10,69.0,477.0,22.0,18272.97,18272.97,18.0
1270,11,42.0,231.0,32.0,16119.29,16119.29,16.0
1270,12,50.0,259.0,28.0,24633.93,24633.93,25.0
1271,12,78.0,494.0,83.0,17962.75,17962.75,18.0
1272,11,5.0,29.0,3.0,2468.54,2468.54,3.0
1272,12,93.0,585.0,59.0,41059.97,41059.97,41.0
1273,10,39.0,227.0,44.0,10722.53,10722.53,11.0
1273,11,47.0,295.0,55.0,13527.04,13527.04,14.0
1273,12,56.0,393.0,52.0,18176.59,18176.59,18.0
1274,12,45.0,328.0,17.0,17346.079999999998,17346.079999999998,17.0
1276,9,22.0,146.0,10.0,9600.52,9600.52,10.0
1276,10,59.0,396.0,23.0,17100.85,17100.85,17.0
1276,11,54.0,396.0,19.0,10918.63,10918.63,11.0
1276,12,49.0,304.0,24.0,19497.44,19497.44,20.0
1277,4,33.0,262.0,,9914.07,9914.07,10.0
1277,5,102.0,730.0,,23037.63,23037.63,23.0
1277,6,97.0,635.0,,21632.19,21632.19,22.0
1277,7,113.0,691.0,,23335.52,23335.52,23.0
1277,8,100.0,618.0,,26449.72,26449.72,26.0
1277,9,103.0,749.0,,17139.15,17139.15,17.0
1277,10,110.0,670.0,,20233.18,20233.18,20.0
1277,11,93.0,678.0,,24689.579999999998,24689.579999999998,25.0
1277,12,95.0,645.0,,20946.13,20946.13,21.0
1278,11,52.0,257.0,32.0,14784.810000000001,14784.810000000001,15.0
1278,12,50.0,363.0,24.0,23223.03,23223.03,23.0
1279,10,59.0,466.0,23.0,12536.119999999999,12536.119999999999,13.0
1279,11,57.0,432.0,21.0,13854.43,13854.43,14.0
1279,12,61.0,437.0,19.0,15620.26,15620.26,16.0
1280,6,11.0,62.0,11.0,4861.67,4861.67,5.0
1280,7,65.0,459.0,37.0,16876.57,16876.57,17.0
1280,8,54.0,326.0,65.0,10897.619999999999,10897.619999999999,11.0
1280,9,68.0,419.0,31.0,18366.57,18366.57,18.0
1280,10,78.0,537.0,56.0,16583.44,16583.44,17.0
1280,11,61.0,399.0,49.0,11615.46,11615.46,12.0
1280,12,84.0,559.0,55.0,17784.34,17784.34,18.0
1281,7,20.0,79.0,12.0,3236.69,3236.69,4.0
1281,8,89.0,635.0,43.0,8655.44,8655.44,9.0
1281,9,86.0,552.0,55.0,9391.17,9391.17,10.0
1281,10,67.0,441.0,34.0,9793.38,9793.38,10.0
1281,11,86.0,680.0,45.0,7094.43,7094.43,7.0
1281,12,88.0,594.0,38.0,8169.07,8169.07,8.0
1282,11,64.0,408.0,,17295.28,17295.28,17.0
1282,12,74.0,427.0,,24487.1,24487.1,24.0
1283,11,14.0,83.0,11.0,3494.51,3494.51,4.0
1283,12,122.0,867.0,117.0,33067.5,33067.5,33.0
1284,9,79.0,519.0,,21899.88,21899.88,22.0
1284,10,116.0,668.0,,31687.87,31687.87,31.0
1284,11,95.0,697.0,,25716.57,25716.57,26.0
1284,12,117.0,888.0,,21317.66,21317.66,21.0
1285,8,52.0,306.0,24.0,3865.38,3865.38,4.0
1285,9,65.0,392.0,24.0,3673.1000000000004,3673.1000000000004,4.0
1285,10,52.0,337.0,28.0,4319.21,4319.21,5.0
1285,11,54.0,286.0,25.0,3064.5299999999997,3064.5299999999997,3.0
1285,12,64.0,470.0,26.0,3124.4,3124.4,4.0
1286,12,77.0,409.0,10.0,11351.29,11351.29,12.0
1287,11,46.0,291.0,91.0,12723.19,12723.19,13.0
1287,12,68.0,405.0,121.0,17345.66,17345.66,17.0
1288,10,42.0,263.0,,14660.53,14660.53,15.0
1288,11,45.0,263.0,,11979.03,11979.03,12.0
1288,12,45.0,262.0,,14622.88,14622.88,15.0
1289,11,66.0,411.0,29.0,12695.65,12695.65,13.0
1289,12,111.0,631.0,61.0,18661.41,18661.41,19.0
1290,11,18.0,93.0,50.0,8938.66,8938.66,9.0
1290,12,8.0,45.0,19.0,4748.8,4748.8,5.0
1291,4,12.0,75.0,2.0,3779.34,3779.34,4.0
1291,5,79.0,524.0,11.0,14019.73,14019.73,14.0
1291,6,78.0,620.0,5.0,15428.95,15428.95,16.0
1291,7,79.0,595.0,10.0,21497.27,21497.27,21.0
1291,8,60.0,433.0,11.0,20999.61,20999.61,21.0
1291,9,83.0,562.0,6.0,14924.73,14924.73,15.0
1291,10,91.0,634.0,14.0,21268.25,21268.25,21.0
1291,11,78.0,481.0,14.0,12558.28,12558.28,13.0
1291,12,88.0,582.0,17.0,12186.77,12186.77,12.0
1292,7,17.0,106.0,,21099.24,21099.24,21.0
1292,8,42.0,298.0,,51809.35,51809.35,51.0
1292,9,39.0,260.0,,32907.39,32907.39,33.0
1292,10,42.0,286.0,,46868.75,46868.75,46.0
1292,11,42.0,249.0,,33877.79,33877.79,34.0
1292,12,28.0,131.0,,52034.659999999996,52034.659999999996,51.0
